date,year,type,country,state,location,activity,sex,age,injury,time,species
01-Jul-2022,2022.0,Unprovoked,INDONESIA,Bali,Balian Beach,Surfing,F,,Lacerations to foot,,
01-Jul-2022,2022.0,Unprovoked,EGYPT,"Hurghada, Red Sea Governorate",Sahl Hasheesh,Snorkeling,F,40s,FATAL,,Oceaniic whitetip shark/tiger shark
01-Jul-2022,2022.0,Unprovoked,EGYPT,"Hurghada, Red Sea Governorate",Sahl Hasheesh,Swimming,F,68,FATAL,,"Oceaniic whitetip shark/tiger shark, 2m shark"
30-Jun-2022,2022.0,Unprovoked,USA,New York,"Jones Beach, Nassau County",Swimming,M,,Injury to right foot,13h00,Shark involvement not confirmed
30-Jun-2022,2022.0,Unprovoked,USA,Florida,"Keaton Beach, ",Scalloping,F,17,Severe bites to leg,15h00,9' shark
29-Jun-2022,2022.0,Unprovoked,USA,Florida,"Sawyer Key , Monroe County",Swimming,F,35,Laceration to leg,20h00,
29-Jun-2022,2022.0,Unprovoked,USA,Florida,"Summerland Key, Monroe County",Jumped into water,M,,Laceration to leg,Afternoon,
28-Jun-2022,2022.0,Unprovoked,SOUTH AFRICA,Western Cape Province,"Sanctuary Beach, Plettenberg Bay",Swimming,M,,FATAL,14h09,While shark
24-Jun-2022,2022.0,Unprovoked,JAMAICA,,,Fishing,M,,Right arm severed,Afternoon,"Tiger shark, 15'"
23-Jun-2022,2022.0,Unprovoked,USA,Florida,"Redington Beach, Pinellas County",,F,,Leg bitten,,
22-Jun-2022,2022.0,Unprovoked,USA,California,"Pacific Grove, Monterey County",Swimming,M,62,Stomach and leg injuries including a broken femur,10h40,"White shark, 16'"
21-Jun-2022,2022.0,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",,M,teen,,,
01-Jun-2022,2022.0,Unprovoked,AUSTRALIA,Western Australia,Oyster Stacks near Exmouth12h15,Swimming,F,,Minor injury,12h15,
27-May-2022,2022.0,Unprovoked,AUSTRALIA,Western Australia,Yallingup,Surfing,F,,Knocked off board by a  shark.   No injury,,"Bronze whaler shark, 2m"
20-May-2022,2022.0,Unprovoked,AUSTRALIA,Western Australia,"Royal Perth Yacht Club, Swan River",Diving,M,20,No Injury,,Bull shark
19-May-2022,2022.0,Provoked,BELIZE,Ambergris Cay,Off San Pedro,Spearfishing,M,,Right hand and forearm bitten PROVOKED INCIDENT,,5' shark
10-May-2022,2022.0,Unprovoked,MALDIVES,,"Maafilaafushi Island, Lhaviyani Atoll ",Fishing,M,62,Right cakf bitten when he fell overboard,,
07-May-2022,2022.0,Unprovoked,FRENCH POLYNESIA,Bora Bora,To'opua,,M,,Hand bitten,,
03-May-2022,2022.0,Provoked,USA,Georgia,"Île de Saint Simon, Glynn County",Fishing,M,,Thumb bitten by hooked shark PROVOKED INCIDENT,19h12,Atlantic blacktip shark
01-May-2022,2022.0,Unprovoked,THAILAND,Phuket,Kamala Beach,Playing in the water,M,8,Laceration to left calf,Afternoon,1m shark
30-Apr-2022,2022.0,Unprovoked,FRENCH POLYNESIA,Tahiti,"Pointe des pêcheurs, Punaahuia",,M,22,Cut to knee,Morning,"Tiger shark, 2 to 2.5m"
Reported 27-Apr-2022,2022.0,Unprovoked,AUSTRALIA,,,Paddleboarding,M,32,"No injury, knocked off board by shark chasing a turtle",,
17-Apr-2022,2022.0,Unprovoked,USA,Florida,"Whale Harbor, Islamorada, Monroe County",,M,56,Laceration to lower leg,16h00,
12-Apr-2022,2022.0,Unprovoked,USA,Alabama,"Gulf Shores, Baldwin County",Swimming,M,17,Bite to right foot,Afternoon,
11-Apr-2022,2022.0,Unprovoked,USA,Florida,"Higkand Beach, Palm Beach County",Standing,M,Teen,Bite near big toe,16h00,4' shark
09-Apr-2022,2022.0,Provoked,USA,New Jersey,Tutle Back Zoo,Feeding sharks & stingrays,F,12,Finger nipped by captive shark PROVOKED INCIDENT,Afternoon,Epaulette shark
07-Apr-2022,2022.0,Unprovoked,USA,Florida,Canaveral National Seashore,Kayaking,M,,No injury to occupants. Kayak bitten,10h00,
01-Apr-2022,2022.0,,SOUTH AFRICA,KZN,LaLucia,,M,,Possible drowing and scavenging,,
31-Mar-2022,2022.0,Provoked,USA,Florida,"Lake Worth Beach, Palm Beach County",Fishing,M,50s,Knee bitten                    PROVOKED INCIDENT,Morning,
18-Mar-2022,2022.0,Unprovoked,COLUMBIA,Isla De San Andres,La Piscinita,Swimming,M,56,FATAL,,Tiger shark
15-Mar-2022,2022.0,Unprovoked,NEW ZEALAND,South Island,Cobden,Surfing,M,,"No injury, shark leapt on surfboard",,
15-Mar-2022,2022.0,Unprovoked,AUSTRALIA,New South Wales,Crowdy Baay,Surfing,M,32,Lacerations and punctures to leg and foot,15h20,Bull shark
15-Mar-2022,2022.0,Unprovoked,AUSTRALIA,New South Wales,Crowdy Baay,Swimming,M,,,16h40,
13-Mar-2022,2022.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,20,Bite to right foot,15h00,
09-Mar-2022,2022.0,Provoked,USA,Florida,"New Smyrna Beach, Volusia County",Fishing,M,21,Minor injuries to knee and calf of left leg                            PROVOKED INCIDENT                 ,15h30,"Blacktip shark, 5' to 6'"
08-Mar-2022,2022.0,Unprovoked,AUSTRALIA,New South Wales,Maroubra,Surfing,M,,"No injury, board bitten",07h50,
26-Feb-2022,2022.0,Unprovoked,USA,California,"San Miguel Islandl, Santa Barbara County",Boogie boarding,M,42,FATAL,11h24,White shark
21-Feb-2022,2022.0,?,BAHAMAS,Grand  Bahama Island,Tiger Beach,Diving,M,51,Arm bitten,12h50,
17-Feb-2022,2022.0,Unprovoked,AUSTRALIA,Queensland,Redcliffe,Fihing,M,,Lacerations to left thigh,,"Tiger shark, 3 m"
16-Feb-2022,2022.0,Unprovoked,AUSTRALIA,New South Wales,"Buchan Point, Sydney",Swimming,M,36,FATAL,16h30,
12-Feb-2022,2022.0,Unprovoked,MEXICO,Sonora,Yavaros,Surface Supplied  Diving,M,56,FATAL,10h00,3m shark
11-Feb-2022,2022.0,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Surfing,M,18,Injured,17h30,
Reported 10-Feb-2022,2022.0,Provoked,BAHAMAS,,,,F,37,Minor injury,,Nurse shark
08-Feb-2022,2022.0,,COSTA RICA,Guanacoste,Playa Del Coco,Diving,F,50,Right forearm and left hand injured,,"Bull shark, 3m"
05-Feb-2022,2022.0,Unprovoked,AUSTRALIA,Western Australia,"Beds, Wylie Bay, Esperance",Floating in inflatable pool ring,F,20,Torso bitten,11h15,White shark
24-Jan-2022,2022.0,Unprovoked,AUSTRALIA,New South Wales,Warriewood,Swimming,M,M,Foot bitten,,Wobbegong shark
22-Jan-2022,2022.0,Unprovoked,AUSTRALIA,Western Australia,Whalers Beach,Snorkeling,M,,"Knees, ankles & feet bitten",,Wobbegong shark
09-Jan-2022,2022.0,Provoked,SOUTH AFRICA,KwaZulu-Natal,"Off Beachbums, Tongaat",Fishing for sharks,M,,"PROVOKED INCIDENT               No injury to occupants, shark bit ski",07h31,
09-Jan-2022,2022.0,Unprovoked,NEW ZEALAND,South Island,"Friendly Bay, Oamaru",Swimming,F,13,Injured,16h30,Sevengill shark
06-Jan-2022,2022.0,Unprovoked,USA,Florida,"Anna Maria Island, Manatee County",Wing Foil Surfing,F,42,Injured,14h45,Blacktip or spinner shark
04-Jan-2022,2022.0,Unprovoked,AUSTRALIA,New South Wales,"Hyams Beach, Jervis Bay",,F,42,Minor lacerations to lower thigh,06h30,
01-Jan-2022,2022.0,Unprovoked,AUSTRALIA,Western Australia,North Lancelin,Surfing,M,40s,"No injury, knocked off board",,
25-Dec-2021,2021.0,Unprovoked,New Zealand,South Island,Pororari River,Swimming,F,9,Laceration to big toe,,
22-Dec-2021,2021.0,Unprovoked,USA,Florida,"Anna Maria Island, Manatee County",Wing Foil Surfing,F,42,Injured,,Blacktip or spinner shark
11-Dec-2021`,2021.0,Unprovoked,AUSTRALIA,Queensland,Yarrabah,Spearfishing,M,24,Laceration to leg,10h30,Bull shark
Reported 06-Dec-2021,2021.0,Unprovoked,MEXICO,Quintana Roo,Mahahual,Diving,M,14,Lacerations,,
06-Dec-2021,2021.0,Unprovoked,AUSTRALIA,Victoria,Ocean Grove Beach,Swimmingq,F,15,Lacerations to right calf and hand,19h20,
06-Dec-2021,2021.0,Unprovoked,AUSTRALIA,Victoria,Ocean Grove  Beach,Swimming,M,15,Lacerations to back,19h20,
04-Dec-2021,2021.0,Unprovoked,USA,Hawaii,"Banyans, Kailua-Kona",Surfing,M,,Arm bitten,,Blacktip reef shark
15-Nox-2021,2021.0,Unprovoked,BRAZIL,São Paulo.,Boqueirão Beach,Playing,M,11,Minor cuts to left thigh,12h00,dogfish
07-Nov-2021,2021.0,Unprovoked,USA,Hawaii,"Lahaina, Maui",Spearfishing,F,27,Leg bitten,10h30,
06-Nov-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,"Port Beach, North Freemantle",Swimming,M,57,FATAL,10h00,
03-Nov-2021,2021.0,Unprovoked,BRAZIL,São Paulo.,Ubatuba Beach,Swimming,M,,Laceration to lower right leg,,
02-Nov-2021,2021.0,Unprovoked,NEW ZEALAND,North Island,Taranaki,Surfing,M,26,Fingers lacerated,,Broadnose seven gill shark
16-Oct-2021,2021.0,,AUSTRALIA,Queensland,Sudbury Island,Spearfishing,M,26,Disappeared,,
15-Oct-2021,2021.0,Unprovoked,AUSTRALIA,Queensland,"Hook Island, Whitsundays",Swimming,M,34,Lacerations and puncture to left leg,Dusk,
04-Oct-2021,2021.0,Unprovoked,USA,Florida,"Fort Pierce State Park, St. Lucie County",Surfing,M,25,`Left foot bitten,,
03-Oct-2021,2021.0,Unprovoked,USA,Florida,"Jensen Beach, Martin County",Swimming,M,,Injury to lower left leg,12h00,
03-Oct-2021,2021.0,Unprovoked,USA,California,"Salmon Creek Beach, Sonoma County",Surfing,M,38,Injury to posterior left thigh,09h00,
10-Sep-2021,2021.0,,EGYPT,,Sidi Abdel Rahmen ,Swimming,M,,Laceration to arm caused by metal object,,No shark invovlement 
09-Sep-2021,2021.0,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing,M,!6,Minor injury to right arm,13h20,
05-Sep-2021,2021.0,Unprovoked,AUSTRALIA,New South Wales,Emerald Beach,Surfing,M,31,FATAL,10h30,White xhark
03-Sep-2021,2021.0,Unprovoked,British Overseas Territory,Turks and Caicos,,,M,,Wrist bitten,,
03-Sep-2021,2021.0,Unprovoked,USA,Louisiana,off Grand Isle,"Fishing, fell in water",M,64,Severe injury to leg,14h00,
28-Aug-2021,2021.0,Unprovoked,USA,Texas,"Galveston Island, Galveston County",Boogie boarding,M,!!,Lacerations both sides of lower leg immediately above the ankle,11h45,
21-Aug-2021,2021.0,Unprovoked,USA,Florida,"Walton Beach Psrk, St. Lucie County",Surfing,M,41,Left ankle and foot bitten,06h40,Bull shark
13-Aug-2021,2021.0,Unprovoked,CANADA,Nova Scotia,Cape Breton Island,Swimming,F,21,Thigh injured,`17h00,
07-Aug-2021,2021.0,Provoked,AUSTRALIA,Queensland,North Stradbroke Island  ,Harassing sharks,M,,"No Injury, jet ski bitten PROVOKED INCIDENT",,
07-Aug-2021,2021.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,M,35,Minor cuts to right foot and ankle,10h00,
07-Aug-2021,2021.0,Unprovoked,USA,Florida,"Key Largo, Monroe County",Snorkeling,M,15,Lacerations to legs,07h51,
03-Aug-2021,2021.0,Unprovoked,USA,South Carolina,"Hilton Head Island, Beaufort County",,M,,Lacerations to lower body,11h46,Blacktip shark
02-Aug-2021,2021.0,Unprovoked,USA,Maryland,"Ocean City, Worcester County",Swimming,F,12,Lacerations and puncture wounds to lower left leg,15h00,Blacktip shark
30-Jul-2021,2021.0,Provoked,USA,Florida,"Ponce Inlet, Volusia County",Fishing,M,47,Hands bitten while attempting to unhook shark               PROVOKED INCIDENT,11h00,
27-Jul-2021,2021.0,Unprovoked,USA,North Carolina,Wrightsville Beach,Standing,M,15,Lower left leg bitten,13h30,
27-Jul-2021,2021.0,Unprovoked,USA,Georgia,"Tybee Island, Chatham County",Surfing,M,58,Lower left leg bitten,,small blacktip shark
27-Jul-2021,2021.0,Provoked,AUSTRALIA,Western Australia,Varanus Island,Fishing,M,34,Leg bitten when he jumped on the sharkPROVOKED INCIDENT,20h30,"Sickelfin lemon shark, 3m"
26-Jul-2021,2021.0,Unprovoked,USA,New York,"Jones Beach, Nassau County",Swimming,M,,Minor injury to calf ,11h00,A small shark
25-Jul-2021,2021.0,Unprovoked,BRAZIL,Pernambuco,Piedade,Squatting in the water,M,32,Lacerations to poster thigh and buttock,,
23-Jul-2021,2021.0,Provoked,THAILAND,Chanthaburi Province,Kung Krabaenbay Royal Département Study Center ,Moving captive shark,M,55,Lacerations to lower right leg PROVOKED INCIDENT,,"Bull shark, +100kg"
21-Jul-2021,2021.0,Unprovoked,USA,California,"Capitola Beach, Santa Cruz County",Surfing,F,,No injury,,
21-Jul-2021,2021.0,,USA,Florida,"Near Patrick AFB, Brevard County",,F,35,"Small laceration to ankle, shark involvement not confirmed",12h23,
19-Jul-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Rottnest Island,Surfing,M,,"No injury, knocked off board by shark",12h30,"White shark, 3m"
15-Jul-2021,2021.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Boogie boarding,M,11,Leg bitten,16h30,
14-Jul-2021,2021.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Jeffrey's Bay,Surfing,M,38,Injuries to leg and torso,07h07,
Reported 11-Jul-2021,2021.0,Provoked,BAHAMAS,,,Jackass Team's publicity stunt for Discovery Channel's Shark Week 2021,M,,Lacerations to right hand  PROVOKED INCIDENT,,
10-Jul-2021,2021.0,Unprovoked,USA,Florida,"Bathtub Beach, Martin County",Playing,F,9,Right foot bitten,16h39," Spinner shark, 4'?"
10-Jul-2021,2021.0,Unprovoked,USA,Florida,"46 miles off Mayport, Duval County",Spearfishing,M,36,Shark involvement prior to death not confirmed,,
10-Jul-2021,2021.0,Unprovoked,BRAZIL,Pernambuco,Piedade,Wading,M,51,FATAL,13h50,
05-Jul-2021,2021.0,Unprovoked,AUSTRALIA,New South Wales,Crescent Head,Surfing,M,25,Left forearm broken & lacerated,16h30,"White shark, 3m"
04-Jul-2021,2021.0,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Standing,M,8,Injured,16h00,2' to 3' shark
04-Jul-2021,2021.0,Provoked,USA,BAHAMAS,,Spearfishing,F,19,PROVOKED INCIDENT Lacerations to right hand,,Said to involve a bull shark
03-Jul-2021,2021.0,Unprovoked,ECUADOR,Galapagos,,Diving,M,31,Single bite to right thigh ,,Galapagos shark
30-Jun-2021,2021.0,Unprovoked,USA,California,"Catalina Island, Orange County",Canoeing,M,15,Hand injured,07h15,
28-Jun-2021,2021.0,Unprovoked,USA,Florida,"Block Houe Beach, Brevard County",Surfing,F,,Lacerations to thigh and calf,,
27-Jun-2021,2021.0,Unprovoked,USA,North Carolina,"Ocean Isle, Brunswick County",Swimming,F,7,Calf bitten,11h30,
26-Jun-2021,2021.0,Unprovoked,USA,California,"Gray Whale Beach Cove State Beach, San Mateo County",Swimming,M,38,Posterior right thigh bitten,09h15,"White shark, 6' to 8'"
25-Jun-2021,2021.0,Unprovoked,JORDAN,Aqaba,,Parasailing,M,36,Foot bitten,,
23-Jun-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Gum Tree Bay,Surfing,M,25,Lacerations to calf and ankle,14h00,
18-Jun-2021,2021.0,Unprovoked,USA,Florida,"Bethune Beach, Volusia County",Standing,M,12,Left arm bitten,15h57,
17-Jun-2021,2021.0,Unprovoked,USA,Florida,"Grayton Beach State Park,   Walton County",Swimming,M,14,"""superficial injuries:",14h30,7' to 8' shark 
14-Jun-2021,2021.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Standing,M,12,Right calf bitten,,
14-Jun-2021,2021.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Standing,M,71,Minor injury to right foot,,
12-Jun-2021,2021.0,Provoked,ENGLAND,West Sussex,Littlehampton,Fishing,M,51,Calf bitten by hooked shark PROVOKED INCIDENT,,"Tope shark, 6'"
11-Jun-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Five Fingers Reef,Snorkeling,M,10,Foot bitten,11h00,"Bronze whaler shark, 2 m"
25-May-2021,2021.0,Provoked,NEW CALEDONIA,Nouville,CHS Beach,Spearfishing,M,,Presumed fatal  PROVOKED INCIDENT,,
23-May-2021,2021.0,Unprovoked,USA,South Carolina,"Burkes Beach, Hilton Head, Beaufort County",Swimming,M,26,Minor injuries to foot and ankle,,5' shark
21-May-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Quondong Beach,Spearfishing,M,48,Lacerations to right hand and forearm,11h20,
18-May-2021,2021.0,Unprovoked,AUSTRALIA,New South Wales,Turncurry Beach,Surfing,M,59,FATAL,11h15,"White shark, 4.5 m"
15-May-2021,2021.0,Unprovoked,USA,Hawaii,"Kanaha Beach Park, Maui",Kite Foiling,M,35,2- to 3-inch cuts to posterior thigh,16h45,5 to 8-ff tiger shark
12-May-2021,2021.0,Provoked,BELIZE,Ambergris Key,,Baiting sharks,M,57,Right hand bitten,10h00,8 ft shark
06-May-2021,2021.0,Unprovoked,USA,Florida,"Daytona Beach Shores, Volusia County",Wading,F,21,Nick on foot,11h30,
03-May-2021,2021.0,Unprovoked,USA,Hawaii,"Marine Corps Base, Oahu",Surfing,M,14,Lacerations to shin and calf,16h00,5.5 ft shark
01-May-2021,2021.0,Unprovoked,JAMAICA,Westmoreland Parish,"Little Bay, Little London",Spearfishing,M,53,FATAL,08h00,
30-Apr-2021,2021.0,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing,F,64,Foot bitten,09h00,
29-Apr-2021,2021.0,Unprovoked,USA,Florida,"Vero Beach, Indian River County",Boggie boarding,M,54,Right leg bitten,10j30,
24-Apr-2021,2021.0,Unprovoked,FRENCH POLYNESIA,Tahiti,Tautira,Canoeing,M,25,"No injury, canoe bitten",08h15,
24-Apr-2021,2021.0,Unprovoked,NEW CALEDONIA,,Nouville,Stand Up Paddleboarding,M,53,FATAL,,
20-Apr-2021,2021.0,Unprovoked,USA,Hawaii,Kukio Bay,Swimming,F,57,Injured,08h56,Tiger shark
19-Apr-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Karratha,,M,,Laceration to foot,15h40,
17-Apr-2021,2021.0,Provoked,USA,North Carolina,Outer Banks,Tagging sharks,M,,"No injury to occupants, shark bit boat after being tagged",,"Mako shark, 4 juvenile"
14-Apr-2021,2021.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Mdloti,Spearfishing,M,38,Minor injury to head,Afternoon,1.3m shark
13-Apr-2021,2021.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Chintsa,Body boarding,M,38,FATAL,11h00,White shark
02-Apr-2021,2021.0,Unprovoked,USA,Florida,"Key Biscayne, Miami-Dade County",Swimming,M,36,1-inch cut to leg,,
30-Mar-2021,2021.0,Unprovoked,USA,Florida,"Vero Beach, Indian River County",,M,,Cuts to both feet,13h00,
27-Mar-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Near Coral Bay,Spearfishing,M,27,Injury to calf,12h00,"Whaler or bull shark, 2m"
26-Mar-2021,2021.0,Unprovoked,FRENCH POLYNESIA,Marquesas,Ua Pou,Swimming,M,10,,,
25-Mar-2021,2021.0,Unprovoked,USA,Florida,Indian River County,,F,16,"Injuries to hands, arm and knees",11h45,3' to 5' shark
25-Mar-2021,2021.0,Unprovoked,USA,Florida,"Fort Lauderdale, Broward County",Swimming,M,7,Lacerations to right hand,,  
21-Mar-2021,2021.0,Unprovoked,USA,Florida,"Miami Beach, Miami-Dade County",Body surfing,M,9,Left shoulder bitten,14h00,
20-Mar-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Yallingup,Paddle boarding,M,75,"No injury, board bitten",15h00,"Blacktip whaler,      Carcharhinus tilstoni, 2m"
18-Mar-2021,2021.0,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Wading,M,20,Left forearm bitten,Afternoon,"Blacktip shark, 6'"
02-Mar-2021,2021.0,Unprovoked,NEW CALEDONIA,Loyalty Islands,Ouvéa,Spearfishing,M,16,Left leg bitten,Afternoon,Tiger shark
28-Feb-2021,2021.0,Unprovoked,NEW CALEDONIA,,I'îot Maître,Swimming,M,57,Right leg bitten but death due to heart attack,11h00,"Tiger shark, 4 m"
20-Feb-2021,2021.0,Provoked,AUSTRALIA,Queensland,Waterford West,Fishing,M,,Superficial wound       PROVOKED INCIDENT,17h30,"Bull shark, 80cm"
06-Feb-2021,2021.0,Unprovoked,USA,Hawaii,"Waiokapua Bay, Kaui",Surfing,M,,"No injury, surfboard bitten",16h30,
02-Feb-2021,2021.0,Watercraft,AUSTRALIA,South Australia,Gleneg,Surf skiing ,M,17,"No injury, surf ski bitten",19h00,Bronze whaler shark
02-Feb-2021,2021.0,Watercraft,USA,Maui,Ukumehama ,Kayaking,M,45 and 15,"No injury, kayak bitten",14h00,White shark
29-Jan-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,"Melaleuca Beach, Cowaramup Bay, Gracetown, ",Swimming,F,46,Injured,10h30,
27-Jan-2021,2021.0,Unprovoked,NEW ZEALAND,North Island,"Papamoa Beach, Bay of Plenty",Swimming,M,61,Minor puncture wound to arm,20h00,Juvenile shark
23-Jan-2021,2021.0,Unprovoked,AUSTRALIA,New South Wales,Lake Macquarie,Swimming,M,58,Severe lacerations to left arm ,18h30, 
22-Jan-2021,2021.0,Watercraft,USA,Florida,Off Tampa Bay,Fishing,M,,No injury to occupants,,White shark
22-Jan-2021,2021.0,Unprovoked,USA,Hawaii,Maui,Snorkeling,M,73,Injured,07h45,"8"" shark"
21-Jan-2021,2021.0,Unprovoked,AUSTRALIA,South Australia,Port MacDonnell,Snorkeling,M,32,FATAL,17h00,White shark
13-Jan-2021,2021.0,Unprovoked,BRAZIL,Pernambuco,Cacimba do Padre Beach,Surfing,M,52,Injured,,
13-Jan-2021,2021.0,Unprovoked,AUSTRALIA,Western Australia,Blackwall Reach,Swimming,M,54,Severe injury to leg and broken him,07h58,"Bull shark, 6.5 to 10 '"
11-Jan-2021,2021.0,Unprovoked,AUSTRALIA,Victoria,13th Beach,Swimming,M,7,Injury to leg,17h40,
09-Jan-2021,2021.0,Unprovoked,ST KITTS / NEVIS,The Narrows,Booby Island,Swimming / Kayaking,F,26,"Severe injury to left leg, resulting in amputation above the knee",09h00-10h00,
07-Jan-2021,2021.0,Unprovoked,NEW ZEALAND,North Island,"Waihī  Beach, Bay of Plenty",Swimming,F,19,FATAL,17h10,
03-Jan-2021,2021.0,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Surfing,M,19,"No injury, board damaged",10h30,
02-Jan-2021,2021.0,Unprovoked,USA,Florida,"Cocoa Beach, Brevard  County",Surfing,M,17,1.5 cut to ankle,10h30,
02-Jan-2021,2021.0,Unprovoked,USA,Hawaii,"Anaehoomalu Bay
Waikoloa, Hawaii County",Swimming,F,68,Significant injury to right lower leg,08h00,
30-Dec-2020,2020.0,Unprovoked,USA,California,"Coronado, San Diego County",Swimming,M,,No injury. Swim fin bittten,Afternoon,White shark
23-Dec-2020,2020.0,Unprovoked,MALDIVES,Raa Atoll,Faadoo Island,Fell off fishing boat,M,40,Injuries to leg,09h36,
10-Dec-2020,2020.0,Unprovoked,ST MARTIN,,Orient Beach,Swimming,F,39,FATAL,14h00,Tiger shark
09-Dec-2020,2020.0,Unprovoked,AUSTRALIA,Western Australia,Cable Beach,Surfing,M,,"No injury, Board bitten",07h00,
08-Dec-2020,2020.0,Unprovoked,USA,Hawaii,Honolua Bay,Surfing,M,56,FATAL,07h45,"Tiger shark. 14'3"""
06-Dec-2020,2020.0,Unprovoked,USA,Oregon,"Seaside Cove, Clatsop County",Surfing,M,20,Non-life-threatening to left lower leg & foot,15h20,
